D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_41_476.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_41_476.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_41_476.jpg,-0.25,1,0,8.097937
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_41_543.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_41_543.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_41_543.jpg,-0.4,1,0,8.74799
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_41_611.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_41_611.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_41_611.jpg,0,1,0,9.405419
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_41_680.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_41_680.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_41_680.jpg,-0.1,1,0,10.29437
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_41_746.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_41_746.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_41_746.jpg,-0.25,1,0,10.9454
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_41_815.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_41_815.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_41_815.jpg,-0.45,1,0,11.60909
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_41_885.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_41_885.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_41_885.jpg,0,1,0,12.51836
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_41_955.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_41_955.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_41_955.jpg,0,1,0,12.91184
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_42_023.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_42_023.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_42_023.jpg,-0.2,1,0,13.89014
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_42_092.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_42_092.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_42_092.jpg,-0.35,1,0,14.49422
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_42_160.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_42_160.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_42_160.jpg,-0.5500001,1,0,15.26781
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_42_229.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_42_229.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_42_229.jpg,-0.7,1,0,15.84911
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_42_299.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_42_299.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_42_299.jpg,0,1,0,16.52413
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_42_368.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_42_368.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_42_368.jpg,0,1,0,17.1216
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_42_437.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_42_437.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_42_437.jpg,0,1,0,17.92634
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_42_507.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_42_507.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_42_507.jpg,-0.1,1,0,18.55328
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_42_576.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_42_576.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_42_576.jpg,-0.3,1,0,19.35661
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_42_644.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_42_644.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_42_644.jpg,-0.45,1,0,19.8426
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_42_713.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_42_713.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_42_713.jpg,-0.6000001,1,0,20.41557
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_42_782.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_42_782.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_42_782.jpg,0,1,0,21.03509
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_42_852.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_42_852.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_42_852.jpg,0,1,0,21.56045
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_42_920.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_42_920.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_42_920.jpg,-0.1,1,0,22.34112
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_42_989.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_42_989.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_42_989.jpg,-0.25,1,0,22.93558
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_43_058.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_43_058.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_43_058.jpg,0,1,0,23.66408
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_43_126.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_43_126.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_43_126.jpg,0,1,0,24.23276
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_43_194.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_43_194.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_43_194.jpg,0,1,0,24.81175
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_43_263.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_43_263.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_43_263.jpg,0,1,0,25.57797
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_43_331.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_43_331.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_43_331.jpg,-0.15,1,0,26.14379
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_43_401.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_43_401.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_43_401.jpg,-0.35,1,0,26.84093
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_43_469.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_43_469.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_43_469.jpg,-0.5000001,1,0,27.30497
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_43_538.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_43_538.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_43_538.jpg,-0.7,1,0,27.84138
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_43_608.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_43_608.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_43_608.jpg,0,1,0,28.35042
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_43_677.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_43_677.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_43_677.jpg,-0.1,1,0,29.07548
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_43_746.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_43_746.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_43_746.jpg,-0.25,1,0,29.61878
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_43_815.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_43_815.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_43_815.jpg,0,1,0,30.18628
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_43_885.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_43_885.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_43_885.jpg,0,1,0,30.18936
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_43_954.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_43_954.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_43_954.jpg,0,1,0,30.18987
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_44_023.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_44_023.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_44_023.jpg,-0.1,1,0,30.18902
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_44_092.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_44_092.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_44_092.jpg,-0.25,1,0,30.17625
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_44_161.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_44_161.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_44_161.jpg,-0.45,1,0,30.15244
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_44_231.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_44_231.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_44_231.jpg,0,1,0,30.18585
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_44_300.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_44_300.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_44_300.jpg,0,1,0,30.18914
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_44_369.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_44_369.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_44_369.jpg,0,1,0,30.19003
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_44_440.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_44_440.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_44_440.jpg,-0.2,1,0,30.18297
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_44_508.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_44_508.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_44_508.jpg,-0.35,1,0,30.16621
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_44_578.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_44_578.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_44_578.jpg,-0.5500001,1,0,30.14108
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_44_651.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_44_651.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_44_651.jpg,-0.7,1,0,30.12229
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_44_723.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_44_723.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_44_723.jpg,0,1,0,30.16254
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_44_794.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_44_794.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_44_794.jpg,0,1,0,30.17533
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_44_867.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_44_867.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_44_867.jpg,0,1,0,30.18765
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_44_938.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_44_938.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_44_938.jpg,0,1,0,30.18993
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_45_010.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_45_010.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_45_010.jpg,0,1,0,30.19024
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_45_082.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_45_082.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_45_082.jpg,0,1,0,30.19068
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_45_154.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_45_154.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_45_154.jpg,0,1,0,30.1904
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_45_227.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_45_227.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_45_227.jpg,0,1,0,30.19032
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_45_302.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_45_302.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_45_302.jpg,0,1,0,30.19089
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_45_376.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_45_376.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_45_376.jpg,0,1,0,30.19035
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_45_449.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_45_449.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_45_449.jpg,0,1,0,30.19029
D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\center_2019_02_18_14_33_45_523.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\left_2019_02_18_14_33_45_523.jpg,D:\User-Majid\University_Courses\M.Sc\Courses\AI\IMG\right_2019_02_18_14_33_45_523.jpg,0,1,0,30.19031
